date,actual_mean_temp,actual_min_temp,actual_max_temp,average_min_temp,average_max_temp,record_min_temp,record_max_temp,record_min_temp_year,record_max_temp_year,actual_precipitation,average_precipitation,record_precipitation,city
2014-09,65.7,55.266666666666666,75.56666666666666,56.266666666666666,77.63333333333334,38.766666666666666,95.83333333333333,1957.0333333333333,1950.4,0.08433333333333334,0.10400000000000001,2.32,Indianapolis
2014-09,76.76666666666667,66.86666666666666,86.1,63.166666666666664,83.16666666666667,48.2,105.0,1890.6666666666667,1960.9333333333334,0.0003333333333333333,0.008,0.5573333333333333,Los Angeles
2014-09,66.33333333333333,57.03333333333333,75.16666666666667,57.53333333333333,75.33333333333333,39.46666666666667,95.46666666666667,1954.6333333333334,1958.7333333333333,0.08333333333333333,0.11033333333333334,2.0163333333333333,Chicago
2014-09,80.8,72.03333333333333,89.2,69.83333333333333,89.7,53.93333333333333,100.0,1949.5333333333333,1981.1333333333334,0.12933333333333336,0.13733333333333334,3.19,Houston
2014-09,72.53333333333333,63.93333333333333,80.66666666666667,60.5,81.26666666666667,46.6,96.93333333333334,1958.1666666666667,1934.4333333333334,0.145,0.10833333333333334,2.7993333333333337,Charlotte
2014-10,63.225806451612904,50.516129032258064,75.48387096774194,48.83870967741935,71.83870967741936,31.322580645161292,88.64516129032258,1971.258064516129,1947.8709677419354,0.043548387096774194,0.10967741935483871,2.430967741935484,Charlotte
2014-10,69.7741935483871,57.41935483870968,81.83870967741936,60.516129032258064,80.45161290322581,41.38709677419355,90.90322580645162,1971.8064516129032,1972.5806451612902,0.06032258064516129,0.1267741935483871,3.94,Jacksonville
2014-10,58.225806451612904,51.58064516129032,64.3225806451613,45.87096774193548,59.74193548387097,34.096774193548384,73.90322580645162,1961.9354838709678,1976.0967741935483,0.21774193548387097,0.11225806451612903,1.2548387096774194,Seattle
2014-10,60.12903225806452,52.225806451612904,67.61290322580645,48.483870967741936,66.70967741935483,30.548387096774192,85.83870967741936,1960.258064516129,1946.8387096774193,0.08161290322580644,0.10258064516129033,2.109032258064516,Philadelphia
2014-10,54.483870967741936,45.193548387096776,63.16129032258065,44.774193548387096,65.35483870967742,25.419354838709676,85.80645161290323,1962.032258064516,1950.1290322580646,0.10225806451612902,0.10064516129032258,1.7732258064516129,Indianapolis
2014-10,73.12903225806451,62.774193548387096,82.93548387096774,58.70967741935484,78.58064516129032,43.54838709677419,100.09677419354838,1888.1935483870968,1956.0645161290322,0.008064516129032258,0.02129032258064516,0.8832258064516129,Los Angeles
2014-10,59.87096774193548,53.38709677419355,65.87096774193549,50.064516129032256,63.83870967741935,33.38709677419355,85.03225806451613,1930.9032258064517,1947.225806451613,0.18612903225806454,0.14193548387096774,2.919032258064516,New York
2014-10,80.19354838709677,68.19354838709677,91.7741935483871,64.87096774193549,88.54838709677419,42.58064516129032,101.3225806451613,1927.483870967742,1988.0,0.004193548387096774,0.01870967741935484,0.7058064516129032,Pheonix
2014-10,55.0,46.96774193548387,62.45161290322581,45.70967741935484,62.806451612903224,26.870967741935484,86.51612903225806,1964.8387096774193,1968.0967741935483,0.11741935483870967,0.10451612903225807,1.8048387096774194,Chicago
2014-10,73.03225806451613,60.774193548387096,84.83870967741936,60.96774193548387,82.0,39.645161290322584,93.2258064516129,1954.3225806451612,1971.9032258064517,0.11129032258064515,0.18387096774193548,3.8070967741935484,Houston
2014-11,36.6,29.1,43.7,34.56666666666667,48.63333333333333,8.7,72.16666666666667,1955.2,1975.9,0.042333333333333334,0.114,1.4836666666666667,Chicago
2014-11,46.233333333333334,40.06666666666667,51.86666666666667,40.03333333333333,50.93333333333333,21.766666666666666,62.93333333333333,1971.2,1980.6,0.16133333333333333,0.219,1.8166666666666667,Seattle
2014-11,66.26666666666667,53.86666666666667,78.3,52.7,75.53333333333333,31.733333333333334,89.96666666666667,1935.2666666666667,1971.7333333333333,0.0,0.021666666666666667,0.8616666666666667,Pheonix
2014-11,47.53333333333333,35.1,59.36666666666667,39.233333333333334,62.4,20.7,79.56666666666666,1963.6333333333334,1964.2666666666667,0.12633333333333333,0.10466666666666667,1.8666666666666667,Charlotte
2014-11,45.4,37.166666666666664,53.166666666666664,39.2,56.06666666666667,20.6,75.5,1942.5,1954.4666666666667,0.13566666666666669,0.09966666666666667,1.937,Philadelphia
2014-11,66.33333333333333,55.5,76.56666666666666,52.06666666666667,72.83333333333333,38.1,93.06666666666666,1898.0666666666666,1958.8333333333333,0.016,0.034666666666666665,1.7353333333333334,Los Angeles
2014-11,57.266666666666666,45.233333333333334,68.86666666666666,50.9,73.53333333333333,29.266666666666666,85.43333333333334,1972.9,1974.4666666666667,0.132,0.07033333333333334,1.8236666666666668,Jacksonville
2014-11,45.53333333333333,38.96666666666667,51.63333333333333,41.7,53.86666666666667,20.7,74.33333333333333,1906.9666666666667,1955.8,0.15033333333333332,0.134,2.179666666666667,New York
2014-11,36.166666666666664,27.866666666666667,43.9,35.1,52.3,8.4,74.13333333333334,1938.0,1957.2,0.09333333333333332,0.12333333333333334,2.069,Indianapolis
2014-11,57.7,47.233333333333334,67.63333333333334,52.166666666666664,72.5,28.7,86.16666666666667,1977.1,1977.8,0.11333333333333334,0.14466666666666667,3.005666666666667,Houston
2014-12,41.32258064516129,35.064516129032256,47.12903225806452,30.161290322580644,44.806451612903224,6.709677419354839,67.70967741935483,1929.3225806451612,1971.6129032258063,0.10548387096774194,0.11483870967741935,1.7677419354838708,Philadelphia
2014-12,45.54838709677419,40.25806451612903,50.25806451612903,35.58064516129032,45.61290322580645,17.06451612903226,58.12903225806452,1980.0645161290322,1979.2903225806451,0.15451612903225806,0.17258064516129035,1.5219354838709678,Seattle
2014-12,45.96774193548387,35.483870967741936,56.0,31.93548387096774,53.0,10.612903225806452,75.35483870967742,1948.2903225806451,1977.7096774193549,0.08290322580645162,0.10483870967741936,1.8290322580645162,Charlotte
2014-12,40.774193548387096,35.903225806451616,45.12903225806452,32.03225806451613,43.03225806451613,4.096774193548387,66.12903225806451,1912.8064516129032,1972.9354838709678,0.19483870967741937,0.12903225806451613,1.8841935483870969,New York
2014-12,59.25806451612903,50.70967741935484,67.51612903225806,47.41935483870968,67.70967741935483,34.29032258064516,86.45161290322581,1911.258064516129,1950.3225806451612,0.12516129032258064,0.07516129032258065,2.3129032258064517,Los Angeles
2014-12,33.58064516129032,27.774193548387096,38.83870967741935,24.451612903225808,38.935483870967744,-8.838709677419354,66.80645161290323,1939.7096774193549,1950.774193548387,0.08225806451612902,0.10225806451612902,1.5903225806451613,Indianapolis
2014-12,57.96774193548387,48.25806451612903,67.19354838709677,44.774193548387096,66.0,26.06451612903226,81.0,1928.6451612903227,1959.9354838709678,0.02935483870967742,0.02838709677419355,0.8212903225806452,Pheonix
2014-12,57.193548387096776,48.74193548387097,65.16129032258064,44.58064516129032,64.41935483870968,20.419354838709676,82.0,1959.032258064516,1982.7096774193549,0.18064516129032257,0.12064516129032259,2.7112903225806453,Houston
2014-12,34.87096774193548,30.096774193548388,39.12903225806452,22.774193548387096,35.32258064516129,-6.870967741935484,62.645161290322584,1968.6774193548388,1974.8,0.025161290322580646,0.08290322580645162,1.305806451612903,Chicago
2014-12,58.41935483870968,47.225806451612904,69.09677419354838,44.0,66.70967741935483,21.741935483870968,82.74193548387096,1952.2903225806451,1983.3225806451612,0.12064516129032257,0.09032258064516129,2.2851612903225806,Jacksonville
2015-01,50.03225806451613,40.354838709677416,59.32258064516129,43.225806451612904,63.0,17.29032258064516,81.16129032258064,1942.8387096774193,1976.2903225806451,0.10225806451612902,0.10903225806451612,2.3961290322580644,Houston
2015-01,40.516129032258064,29.35483870967742,51.25806451612903,29.612903225806452,50.645161290322584,5.67741935483871,74.90322580645162,1947.1612903225807,1948.7096774193549,0.09032258064516129,0.11,1.8206451612903225,Charlotte
2015-01,58.935483870967744,47.96774193548387,69.2258064516129,45.67741935483871,67.29032258064517,23.548387096774192,81.93548387096774,1942.8064516129032,1973.5806451612902,0.026129032258064518,0.029354838709677415,0.8596774193548387,Pheonix
2015-01,31.193548387096776,23.903225806451612,37.806451612903224,25.580645161290324,40.29032258064516,-0.03225806451612903,67.51612903225806,1950.774193548387,1951.6774193548388,0.1458064516129032,0.09774193548387097,1.633225806451613,Philadelphia
2015-01,30.161290322580644,23.612903225806452,36.096774193548384,27.096774193548388,38.32258064516129,-1.0,64.83870967741936,1932.4193548387098,1956.2903225806451,0.16870967741935486,0.11774193548387096,1.8716129032258064,New York
2015-01,62.25806451612903,51.193548387096776,72.70967741935483,47.87096774193548,68.0,32.45161290322581,86.96774193548387,1914.032258064516,1969.9032258064517,0.03516129032258065,0.10064516129032258,2.5103225806451612,Los Angeles
2015-01,25.451612903225808,18.903225806451612,31.516129032258064,18.225806451612904,31.483870967741936,-14.67741935483871,59.29032258064516,1970.0645161290322,1974.3225806451612,0.03967741935483871,0.0664516129032258,1.0661290322580643,Chicago
2015-01,25.516129032258064,16.806451612903224,33.70967741935484,20.451612903225808,35.54838709677419,-16.483870967741936,66.2258064516129,1944.3870967741937,1947.9032258064517,0.05838709677419355,0.08580645161290323,1.6158064516129031,Indianapolis
2015-01,53.45161290322581,42.516129032258064,63.774193548387096,41.354838709677416,64.80645161290323,19.35483870967742,82.64516129032258,1960.483870967742,1968.741935483871,0.09935483870967741,0.1067741935483871,2.0383870967741933,Jacksonville
2015-01,45.25806451612903,39.83870967741935,50.29032258064516,36.83870967741935,47.25806451612903,11.67741935483871,58.58064516129032,1955.0645161290322,1990.4193548387098,0.11806451612903227,0.17967741935483872,1.5809677419354837,Seattle
2015-02,64.42857142857143,54.0,74.25,49.357142857142854,68.57142857142857,34.32142857142857,89.39285714285714,1898.9285714285713,1977.642857142857,0.02964285714285714,0.13571428571428573,2.5085714285714285,Los Angeles
2015-02,24.178571428571427,15.821428571428571,32.07142857142857,28.964285714285715,41.607142857142854,-0.8571428571428571,66.57142857142857,1922.25,1971.2142857142858,0.07285714285714286,0.11035714285714285,1.9721428571428572,New York
2015-02,20.392857142857142,10.964285714285714,29.464285714285715,23.928571428571427,40.25,-10.142857142857142,68.17857142857143,1941.4642857142858,1947.5357142857142,0.04785714285714286,0.08285714285714285,1.6282142857142858,Indianapolis
2015-02,52.857142857142854,41.714285714285715,63.392857142857146,46.535714285714285,66.32142857142857,19.0,84.75,1944.4642857142858,1960.642857142857,0.023571428571428573,0.1142857142857143,1.9289285714285713,Houston
2015-02,49.0,42.964285714285715,54.535714285714285,37.035714285714285,49.92857142857143,19.142857142857142,63.92857142857143,1976.25,1979.5,0.1882142857142857,0.125,1.3935714285714285,Seattle
2015-02,37.714285714285715,27.071428571428573,47.607142857142854,32.82142857142857,55.0,8.607142857142858,77.28571428571429,1932.4642857142858,1967.357142857143,0.10785714285714286,0.11857142857142858,1.799642857142857,Charlotte
2015-02,65.82142857142857,53.75,77.5,48.785714285714285,70.75,27.821428571428573,86.85714285714286,1948.2142857142858,1968.607142857143,0.00035714285714285714,0.032857142857142856,0.8160714285714287,Pheonix
2015-02,51.642857142857146,40.035714285714285,62.67857142857143,44.75,68.25,22.321428571428573,85.03571428571429,1965.2142857142858,1962.1785714285713,0.11857142857142856,0.11392857142857142,2.327142857142857,Jacksonville
2015-02,25.964285714285715,17.464285714285715,34.107142857142854,27.785714285714285,43.82142857142857,1.5357142857142858,68.96428571428571,1930.25,1967.1785714285713,0.0842857142857143,0.09464285714285714,1.6567857142857143,Philadelphia
2015-02,18.392857142857142,10.25,25.964285714285715,21.785714285714285,35.82142857142857,-8.714285714285714,61.82142857142857,1959.892857142857,1975.5714285714287,0.008571428571428572,0.06928571428571428,1.0139285714285715,Chicago
2015-03,54.38709677419355,42.193548387096776,66.0,39.354838709677416,63.12903225806452,18.548387096774192,85.29032258064517,1954.0967741935483,1954.5483870967741,0.07064516129032258,0.1293548387096774,1.9893548387096776,Charlotte
2015-03,72.41935483870968,59.645161290322584,84.74193548387096,53.58064516129032,76.93548387096774,32.806451612903224,94.0,1933.6451612903227,1981.5483870967741,0.01064516129032258,0.03193548387096774,0.7996774193548387,Pheonix
2015-03,38.354838709677416,30.93548387096774,45.25806451612903,35.225806451612904,49.74193548387097,10.838709677419354,76.6774193548387,1913.032258064516,1963.0967741935483,0.15225806451612903,0.1406451612903226,2.2580645161290325,New York
2015-03,39.41935483870968,30.451612903225808,47.83870967741935,34.41935483870968,52.774193548387096,12.0,79.61290322580645,1921.0967741935483,1968.1612903225807,0.17806451612903224,0.12225806451612903,1.7558064516129033,Philadelphia
2015-03,68.48387096774194,57.38709677419355,79.06451612903226,51.064516129032256,70.25806451612904,37.225806451612904,91.61290322580645,1897.5483870967741,1960.7096774193549,0.028064516129032258,0.07838709677419356,2.0583870967741937,Los Angeles
2015-03,65.51612903225806,54.096774193548384,76.51612903225806,49.70967741935484,73.70967741935483,30.161290322580644,88.74193548387096,1955.258064516129,1963.9032258064517,0.07387096774193548,0.12741935483870967,2.5674193548387096,Jacksonville
2015-03,38.32258064516129,29.838709677419356,46.29032258064516,31.0,46.806451612903224,5.064516129032258,78.64516129032258,1954.8666666666666,1989.5483870967741,0.015483870967741935,0.08774193548387096,1.308064516129032,Chicago
2015-03,50.774193548387096,43.16129032258065,57.87096774193548,39.38709677419355,53.806451612903224,25.741935483870968,67.93548387096774,1958.741935483871,1986.9032258064517,0.14419354838709678,0.12,1.1793548387096775,Seattle
2015-03,39.516129032258064,29.774193548387096,48.67741935483871,32.87096774193548,51.774193548387096,4.451612903225806,79.19354838709677,1933.6451612903227,1970.1612903225807,0.11387096774193547,0.11483870967741935,2.061290322580645,Indianapolis
2015-03,62.70967741935484,52.935483870967744,72.0,52.61290322580645,73.06451612903226,28.70967741935484,88.64516129032258,1956.2903225806451,1940.8387096774193,0.20451612903225805,0.11,2.6551612903225807,Houston
2015-04,54.53333333333333,45.9,62.6,44.766666666666666,61.2,26.166666666666668,87.63333333333334,1919.9666666666667,1963.2333333333333,0.06933333333333333,0.15,2.4306666666666668,New York
2015-04,66.13333333333334,55.96666666666667,75.66666666666667,53.56666666666667,72.76666666666667,40.9,96.46666666666667,1903.3,1967.1333333333334,0.004333333333333333,0.030333333333333334,1.2046666666666668,Los Angeles
2015-04,55.56666666666667,45.43333333333333,65.26666666666667,44.166666666666664,63.93333333333333,26.666666666666668,88.8,1936.1333333333334,1955.7,0.11933333333333332,0.11866666666666667,2.015,Philadelphia
2015-04,54.766666666666666,44.06666666666667,64.83333333333333,42.833333333333336,63.43333333333333,23.533333333333335,85.2,1946.7,1954.3,0.13333333333333333,0.127,1.8716666666666666,Indianapolis
2015-04,51.63333333333333,42.833333333333336,59.9,42.233333333333334,58.53333333333333,31.7,76.66666666666667,1957.9,1985.6666666666667,0.06766666666666668,0.09033333333333333,0.9723333333333333,Seattle
2015-04,52.666666666666664,42.46666666666667,62.36666666666667,41.766666666666666,59.3,23.866666666666667,86.26666666666667,1958.0333333333333,1974.6,0.098,0.12133333333333333,1.588,Chicago
2015-04,72.33333333333333,62.43333333333333,81.86666666666666,54.7,79.26666666666667,38.266666666666666,91.7,1974.8666666666666,1975.7,0.089,0.08800000000000001,2.2623333333333333,Jacksonville
2015-04,74.56666666666666,61.733333333333334,86.8,60.2,85.23333333333333,39.46666666666667,101.33333333333333,1937.0666666666666,1976.2,0.006000000000000001,0.009333333333333334,0.5066666666666666,Pheonix
2015-04,62.46666666666667,51.96666666666667,72.43333333333334,46.9,71.93333333333334,29.766666666666666,90.06666666666666,1960.0666666666666,1938.5666666666666,0.20466666666666666,0.10133333333333333,1.989,Charlotte
2015-04,72.73333333333333,64.26666666666667,80.63333333333334,59.43333333333333,79.7,39.56666666666667,90.9,1971.4666666666667,1968.1666666666667,0.2033333333333333,0.11033333333333334,3.205,Houston
2015-05,71.93548387096774,59.41935483870968,83.93548387096774,55.87096774193548,79.0,39.74193548387097,94.70967741935483,1956.1290322580646,1937.1290322580646,0.01032258064516129,0.10258064516129033,2.182903225806452,Charlotte
2015-05,59.38709677419355,50.225806451612904,68.03225806451613,47.354838709677416,64.74193548387096,36.516129032258064,85.83870967741936,1963.6451612903227,1980.483870967742,0.018709677419354837,0.06258064516129032,0.7477419354838709,Seattle
2015-05,70.29032258064517,59.25806451612903,80.93548387096774,54.064516129032256,73.83870967741936,38.225806451612904,93.12903225806451,1956.5806451612902,1949.3870967741937,0.038387096774193545,0.11967741935483871,1.8793548387096775,Philadelphia
2015-05,67.03225806451613,57.03225806451613,76.58064516129032,52.70967741935484,72.80645161290323,33.45161290322581,90.6774193548387,1952.483870967742,1931.4516129032259,0.07903225806451614,0.1629032258064516,2.0519354838709676,Indianapolis
2015-05,63.74193548387097,54.38709677419355,72.58064516129032,51.61290322580645,70.2258064516129,34.29032258064516,92.70967741935483,1958.9354838709678,1967.032258064516,0.1332258064516129,0.1332258064516129,1.6706451612903226,Chicago
2015-05,64.41935483870968,56.83870967741935,71.45161290322581,57.12903225806452,74.45161290322581,44.12903225806452,97.3225806451613,1892.1612903225807,1952.258064516129,0.03,0.008387096774193548,0.6909677419354838,Los Angeles
2015-05,74.90322580645162,63.516129032258064,85.6774193548387,62.774193548387096,85.51612903225806,48.483870967741936,96.74193548387096,1975.0,1961.8387096774193,0.03483870967741936,0.08,2.9606451612903224,Jacksonville
2015-05,79.03225806451613,67.35483870967742,90.12903225806451,69.41935483870968,94.83870967741936,47.03225806451613,108.61290322580645,1930.8387096774193,1968.6774193548388,0.03774193548387097,0.0035483870967741938,0.2738709677419355,Pheonix
2015-05,68.7741935483871,58.645161290322584,78.38709677419355,54.0,70.87096774193549,39.38709677419355,92.83870967741936,1928.8064516129032,1959.5806451612902,0.06,0.13516129032258065,2.0474193548387096,New York
2015-05,77.19354838709677,69.0,84.90322580645162,67.64516129032258,86.35483870967742,49.483870967741936,95.03225806451613,1942.4193548387098,1957.3548387096773,0.4570967741935484,0.16419354838709677,3.9283870967741934,Houston
2015-06,70.4,61.1,79.16666666666667,62.166666666666664,79.96666666666667,44.233333333333334,98.93333333333334,1956.4666666666667,1956.3666666666666,0.14566666666666667,0.13533333333333336,2.2346666666666666,Chicago
2015-06,82.43333333333334,73.6,90.76666666666667,73.36666666666666,91.46666666666667,58.53333333333333,101.2,1959.3333333333333,1970.4666666666667,0.373,0.19766666666666666,3.5843333333333334,Houston
2015-06,94.2,82.1,105.93333333333334,77.73333333333333,103.93333333333334,56.6,114.8,1937.5,1975.4333333333334,0.008333333333333333,0.0006666666666666666,0.23866666666666667,Pheonix
2015-06,75.06666666666666,66.53333333333333,83.03333333333333,63.86666666666667,82.76666666666667,48.266666666666666,98.13333333333334,1959.7333333333333,1954.0,0.29600000000000004,0.11433333333333334,2.3766666666666665,Philadelphia
2015-06,80.96666666666667,70.06666666666666,91.3,70.06666666666666,89.93333333333334,59.53333333333333,100.16666666666667,1963.6333333333334,1969.2,0.21066666666666667,0.215,3.859,Jacksonville
2015-06,72.83333333333333,63.9,81.23333333333333,62.13333333333333,81.96666666666667,43.666666666666664,97.53333333333333,1943.6666666666667,1944.6,0.2786666666666667,0.14166666666666666,2.2903333333333333,Indianapolis
2015-06,70.83333333333333,62.0,79.13333333333334,60.36666666666667,78.13333333333334,48.53333333333333,101.53333333333333,1894.5,1943.3666666666666,0.0003333333333333333,0.003,0.20866666666666667,Los Angeles
2015-06,80.33333333333333,68.4,91.8,64.5,86.03333333333333,50.93333333333333,100.06666666666666,1954.0333333333333,1954.8666666666666,0.091,0.12466666666666668,2.353666666666667,Charlotte
2015-06,71.5,63.86666666666667,78.5,63.56666666666667,79.33333333333333,49.5,97.1,1935.9333333333334,1944.0333333333333,0.15833333333333333,0.147,2.2126666666666663,New York
2015-06,67.96666666666667,56.43333333333333,78.9,51.93333333333333,69.96666666666667,42.8,90.36666666666666,1958.9,1987.9333333333334,0.007666666666666666,0.052333333333333336,0.7373333333333334,Seattle
